codgr;libgr;sougr;libsougr;codal;libal;group_alim;code_role;code_role2
27;fruits secs et graines oléagineuses;1;fruits secs et châtaignes;13001.0;abricot sec;fruits secs;P;P
27;fruits secs et graines oléagineuses;1;fruits secs et châtaignes;13006.0;banane mi-sèche;fruits secs;P;P
27;fruits secs et graines oléagineuses;1;fruits secs et châtaignes;13011.0;datte sèche;fruits secs;P;P
27;fruits secs et graines oléagineuses;1;fruits secs et châtaignes;13013.0;figue sèche;fruits secs;P;P
27;fruits secs et graines oléagineuses;1;fruits secs et châtaignes;13042.0;pruneau sec;fruits secs;P;P
27;fruits secs et graines oléagineuses;1;fruits secs et châtaignes;13046.0;raisin sec;fruits secs;P;P
27;fruits secs et graines oléagineuses;1;fruits secs et châtaignes;13051.0;mélange pour apéritif de fruits exotiques séchés;fruits secs;P;P
27;fruits secs et graines oléagineuses;1;fruits secs et châtaignes;15015.0;purée de marrons en conserve;fruits secs;P;P
27;fruits secs et graines oléagineuses;1;fruits secs et châtaignes;15020.0;châtaigne cuite à l'eau;fruits secs;P;P
27;fruits secs et graines oléagineuses;1;fruits secs et châtaignes;15021.0;châtaigne grillée;fruits secs;P;P
27;fruits secs et graines oléagineuses;2;oléagineux et graines;15000.0;amande;fruits secs;P;P
27;fruits secs et graines oléagineuses;2;oléagineux et graines;15001.0;cacahuète ou arachide;fruits secs;P;P
27;fruits secs et graines oléagineuses;2;oléagineux et graines;15002.0;cacahuète grillée salée;fruits secs;P;P
27;fruits secs et graines oléagineuses;2;oléagineux et graines;15004.0;noisette;fruits secs;P;P
27;fruits secs et graines oléagineuses;2;oléagineux et graines;15005.0;noix;fruits secs;P;P
27;fruits secs et graines oléagineuses;2;oléagineux et graines;15006.0;noix de coco amande mûre fraîche;fruits secs;P;P
27;fruits secs et graines oléagineuses;2;oléagineux et graines;15007.0;noix de coco amande sèche;fruits secs;P;P
27;fruits secs et graines oléagineuses;2;oléagineux et graines;15008.0;noix du brésil;fruits secs;P;P
27;fruits secs et graines oléagineuses;2;oléagineux et graines;15009.0;pistache rôtie salée;fruits secs;P;P
27;fruits secs et graines oléagineuses;2;oléagineux et graines;15010.0;graine de sésame et autres;fruits secs;P;P
27;fruits secs et graines oléagineuses;2;oléagineux et graines;15011.0;graine de tournesol;fruits secs;P;P
27;fruits secs et graines oléagineuses;2;oléagineux et graines;15019.0;noix de cajou salée;fruits secs;P;P
27;fruits secs et graines oléagineuses;2;oléagineux et graines;15025.0;pignon de pin;fruits secs;P;P
27;fruits secs et graines oléagineuses;3;mélanges;15018.0;mélange pour apéritif de graines salées et raisin sec;fruits secs;P;P
27;fruits secs et graines oléagineuses;3;mélanges;15040.0;fruits secs ou séchés et graines oléagineuses sans précision;fruits secs;P;P
28;glaces et desserts glacés;1;glaces;39500.0;glace crème glacée sorbet ou glace à l'eau parfums divers;glaces;PS;PS
28;glaces et desserts glacés;1;glaces;39503.0;glace enrobée de chocolat type esquimau;glaces;PS;PS
28;glaces et desserts glacés;1;glaces;39507.0;crème glacée au chocolat type carte d'or chocolat;glaces;PS;PS
28;glaces et desserts glacés;1;glaces;39508.0;glace en cornet;glaces;PS;PS
28;glaces et desserts glacés;1;glaces;39600.0;crème glacée à la vanille type carte d'or vanille;glaces;PS;PS
28;glaces et desserts glacés;2;desserts glacés;23472.0;profiteroles glace vanille et sauce chocolat;glaces;PS;PS
28;glaces et desserts glacés;2;desserts glacés;31035.0;barre chocolatée glacée type mars twix snickers;glaces;PS;PS
28;glaces et desserts glacés;2;desserts glacés;39401.0;pêche melba;glaces;PS;PS
28;glaces et desserts glacés;2;desserts glacés;39518.0;omelette norvégienne;glaces;PS;PS
28;glaces et desserts glacés;2;desserts glacés;39519.0;poire belle hélène;glaces;PS;PS
28;glaces et desserts glacés;3;sorbets;31025.0;sorbet tout type;glaces;PS;PS
29;chocolat;1;chocolat en tablettes;673.0;chocolat au lait fourré au praliné en tablette;chocolat;PS;PS
29;chocolat;1;chocolat en tablettes;677.0;chocolat noir fourré au praliné en tablette;chocolat;PS;PS
29;chocolat;1;chocolat en tablettes;31004.0;chocolat au lait en tablette ou en barre type kinder maxi;chocolat;PS;PS
29;chocolat;1;chocolat en tablettes;31005.0;chocolat noir 40% de cacao minimum en tablette à pâtisser ou à croquer;chocolat;PS;PS
29;chocolat;1;chocolat en tablettes;31009.0;chocolat au lait et aux céréales croustillantes en tablette type crunch;chocolat;PS;PS
29;chocolat;1;chocolat en tablettes;31010.0;chocolat blanc en tablette type galak;chocolat;PS;PS
29;chocolat;1;chocolat en tablettes;31018.0;chocolat au lait aux fruits secs (amande noisette raisin sec) en tablette ou en;chocolat;PS;PS
29;chocolat;1;chocolat en tablettes;31030.0;chocolat extra noir dégustation 70% de cacao sans sucres ajoutés avec édulcorant;chocolat;PS;PS
29;chocolat;1;chocolat en tablettes;31070.0;chocolat noir aux fruits secs (amande noisette raisin sec praliné) en tablette;chocolat;PS;PS
29;chocolat;1;chocolat en tablettes;31074.0;chocolat noir 70% de cacao minimum en tablette;chocolat;PS;PS
29;chocolat;2;barres chocolatées;31000.0;barre chocolatée biscuitée type kit-kat lion ou twix;chocolat;PS;PS
29;chocolat;2;barres chocolatées;31001.0;barre chocolatée non biscuitée enrobée type mars;chocolat;PS;PS
29;chocolat;2;barres chocolatées;31002.0;barre à la noix de coco enrobée de chocolat type bounty;chocolat;PS;PS
29;chocolat;2;barres chocolatées;31071.0;barre chocolatée aux fruits secs type nuts ou snickers;chocolat;PS;PS
29;chocolat;2;barres chocolatées;31073.0;barre pour enfant au lait et au cacao type pingui;chocolat;PS;PS
29;chocolat;3;pâte chocolatée à tartiner;31032.0;pâte à tartiner au chocolat et aux noisettes type nutella;chocolat;PS;PS
30;sucres et dérivés;1;sucre et assimilés;31016.0;sucre blanc;sucres;S;S
30;sucres et dérivés;1;sucre et assimilés;31017.0;sucre roux;sucres;S;S
30;sucres et dérivés;1;sucre et assimilés;31076.0;sucre allégé type tutti free;sucres;S;S
30;sucres et dérivés;1;sucre et assimilés;31077.0;fructose;sucres;S;S
30;sucres et dérivés;1;sucre et assimilés;81052.0;sucre blanc ajouté au service;sucres;S;S
30;sucres et dérivés;2;confiserie;15201.0;pâte d'amande fabrication industrielle;sucres;S;S
30;sucres et dérivés;2;confiserie;24520.0;meringue;sucres;S;S
30;sucres et dérivés;2;confiserie;31003.0;bonbons tout type sauf gélifiés;sucres;S;S
30;sucres et dérivés;2;confiserie;31007.0;chewing-gum sucré;sucres;S;S
30;sucres et dérivés;2;confiserie;31014.0;pâte de fruits;sucres;S;S
30;sucres et dérivés;2;confiserie;31033.0;nougat ou touron;sucres;S;S
30;sucres et dérivés;2;confiserie;31041.0;confiserie dragéifiée au chocolat type smarties;sucres;S;S
30;sucres et dérivés;2;confiserie;31042.0;confiserie à base de cacahuètes dragéifiées enrobées de chocolat type m&ms cacah;sucres;S;S
30;sucres et dérivés;2;confiserie;31054.0;chewing-gum sans sucre;sucres;S;S
30;sucres et dérivés;2;confiserie;31060.0;bonbons gélifiés;sucres;S;S
30;sucres et dérivés;3;confiture et miel;31006.0;confiture ou marmelade tout type;sucres;S;S
30;sucres et dérivés;3;confiture et miel;31008.0;miel;sucres;S;S
30;sucres et dérivés;3;confiture et miel;31024.0;confiture de fraise;sucres;S;S
30;sucres et dérivés;3;confiture et miel;31037.0;confiture d'abricot;sucres;S;S
30;sucres et dérivés;3;confiture et miel;31038.0;confiture de cerise;sucres;S;S
30;sucres et dérivés;3;confiture et miel;31039.0;confiture d'orange;sucres;S;S
30;sucres et dérivés;3;confiture et miel;31110.0;confiture allégée;sucres;S;S
30;sucres et dérivés;3;confiture et miel;81067.0;confiture ajoutée au service;sucres;S;S
31;eaux;1;eau minérale plate;18045.0;eau minérale plate sans précision;eaux;BF;B
31;eaux;1;eau minérale plate;76000.0;abatilles eau plate;eaux;BF;B
31;eaux;1;eau minérale plate;76001.0;aix les bains eau plate;eaux;BF;B
31;eaux;1;eau minérale plate;76003.0;alet eau plate;eaux;BF;B
31;eaux;1;eau minérale plate;76004.0;amanda eau plate;eaux;BF;B
31;eaux;1;eau minérale plate;76010.0;celtic eau plate;eaux;BF;B
31;eaux;1;eau minérale plate;76011.0;chambon eau plate;eaux;BF;B
31;eaux;1;eau minérale plate;76016.0;contrex eau plate;eaux;BF;B
31;eaux;1;eau minérale plate;76017.0;dax eau plate;eaux;BF;B
31;eaux;1;eau minérale plate;76020.0;évian eau plate;eaux;BF;B
31;eaux;1;eau minérale plate;76022.0;hépar eau plate;eaux;BF;B
31;eaux;1;eau minérale plate;76025.0;luchon eau plate;eaux;BF;B
31;eaux;1;eau minérale plate;76027.0;mont roucous eau plate;eaux;BF;B
31;eaux;1;eau minérale plate;76029.0;orée du bois eau plate;eaux;BF;B
31;eaux;1;eau minérale plate;76032.0;plancoët eau plate;eaux;BF;B
31;eaux;1;eau minérale plate;76043.0;saint amand vauban eau plate;eaux;BF;B
31;eaux;1;eau minérale plate;76044.0;saint antonin noble val eau plate;eaux;BF;B
31;eaux;1;eau minérale plate;76050.0;thonon eau plate;eaux;BF;B
31;eaux;1;eau minérale plate;76056.0;vittel eau plate;eaux;BF;B
31;eaux;1;eau minérale plate;76057.0;volvic eau plate;eaux;BF;B
31;eaux;1;eau minérale plate;76059.0;wattwiller eau plate;eaux;BF;B
31;eaux;1;eau minérale plate;76063.0;beckerich eau plate;eaux;BF;B
31;eaux;1;eau minérale plate;76065.0;chaudfontaine eau plate;eaux;BF;B
31;eaux;1;eau minérale plate;76067.0;courmayeur eau plate;eaux;BF;B
31;eaux;1;eau minérale plate;76073.0;san benedetto eau plate;eaux;BF;B
31;eaux;1;eau minérale plate;76078.0;valvert eau plate;eaux;BF;B
31;eaux;2;eau minérale gazeuse;18046.0;eau gazeuse sans précision;eaux;BF;B
31;eaux;2;eau minérale gazeuse;76006.0;arcens eau gazeuse;eaux;BF;B
31;eaux;2;eau minérale gazeuse;76007.0;arvie eau gazeuse;eaux;BF;B
31;eaux;2;eau minérale gazeuse;76008.0;auvergne eau gazeuse;eaux;BF;B
31;eaux;2;eau minérale gazeuse;76013.0;châteauneuf eau gazeuse;eaux;BF;B
31;eaux;2;eau minérale gazeuse;76021.0;fonfort eau gazeuse;eaux;BF;B
31;eaux;2;eau minérale gazeuse;76024.0;la vernière eau gazeuse;eaux;BF;B
31;eaux;2;eau minérale gazeuse;76028.0;ogeu eau gazeuse;eaux;BF;B
31;eaux;2;eau minérale gazeuse;76031.0;parot eau gazeuse;eaux;BF;B
31;eaux;2;eau minérale gazeuse;76034.0;puits saint georges eau gazeuse;eaux;BF;B
31;eaux;2;eau minérale gazeuse;76035.0;quézac eau gazeuse;eaux;BF;B
31;eaux;2;eau minérale gazeuse;76037.0;rozana eau gazeuse;eaux;BF;B
31;eaux;2;eau minérale gazeuse;76039.0;salvetat eau gazeuse;eaux;BF;B
31;eaux;2;eau minérale gazeuse;76041.0;saint alban antonin eau gazeuse;eaux;BF;B
31;eaux;2;eau minérale gazeuse;76046.0;saint diéry eau gazeuse;eaux;BF;B
31;eaux;2;eau minérale gazeuse;76047.0;sainte marguerite eau gazeuse;eaux;BF;B
31;eaux;2;eau minérale gazeuse;76049.0;saint yorre eau gazeuse;eaux;BF;B
31;eaux;2;eau minérale gazeuse;76051.0;vals saint jean eau gazeuse;eaux;BF;B
31;eaux;2;eau minérale gazeuse;76052.0;vals vivaraise eau gazeuse;eaux;BF;B
31;eaux;2;eau minérale gazeuse;76054.0;vernet eau gazeuse;eaux;BF;B
31;eaux;2;eau minérale gazeuse;76055.0;vichy célestins eau gazeuse;eaux;BF;B
31;eaux;2;eau minérale gazeuse;76060.0;perrier eau gazeuse;eaux;BF;B
31;eaux;2;eau minérale gazeuse;76061.0;badoit eau gazeuse;eaux;BF;B
31;eaux;2;eau minérale gazeuse;76075.0;san pellegrino eau gazeuse;eaux;BF;B
31;eaux;2;eau minérale gazeuse;76079.0;apollinaris eau gazeuse;eaux;BF;B
31;eaux;3;eau du robinet;18066.0;eau du robinet;eaux;BF;B
31;eaux;4;eau de source;18008.0;eau de source;eaux;BF;B
31;eaux;5;autre eau;18009.0;eau minérale ou non faiblement minéralisée;eaux;BF;B
31;eaux;5;autre eau;18044.0;eau minérale sans précision;eaux;BF;B
31;eaux;5;autre eau;92053.0;autre eau minérale;eaux;BF;B
32;boissons fraîches sans alcool;1;jus de fruits (purs et à base  de concentré);2000.0;jus d'ananas à base de concentré pasteurisé;boissons sans alcool;BF;B
32;boissons fraîches sans alcool;1;jus de fruits (purs et à base  de concentré);2002.0;cocktail de purs jus de fruits multivitaminé pasteurisé;boissons sans alcool;BF;B
32;boissons fraîches sans alcool;1;jus de fruits (purs et à base  de concentré);2004.0;jus de fruits sans précision;boissons sans alcool;BF;B
32;boissons fraîches sans alcool;1;jus de fruits (purs et à base  de concentré);2006.0;pur jus de carottes pasteurisé;boissons sans alcool;BF;B
32;boissons fraîches sans alcool;1;jus de fruits (purs et à base  de concentré);2007.0;jus de citron pressé maison;boissons sans alcool;BF;B
32;boissons fraîches sans alcool;1;jus de fruits (purs et à base  de concentré);2012.0;jus d'orange à base de concentré pasteurisé;boissons sans alcool;BF;B
32;boissons fraîches sans alcool;1;jus de fruits (purs et à base  de concentré);2013.0;jus d'orange pressé maison;boissons sans alcool;BF;B
32;boissons fraîches sans alcool;1;jus de fruits (purs et à base  de concentré);2014.0;jus de pomme à base de concentré pasteurisé;boissons sans alcool;BF;B
32;boissons fraîches sans alcool;1;jus de fruits (purs et à base  de concentré);2015.0;jus de pamplemousse à base de concentré pasteurisé;boissons sans alcool;BF;B
32;boissons fraîches sans alcool;1;jus de fruits (purs et à base  de concentré);2016.0;pur jus de raisin pasteurisé;boissons sans alcool;BF;B
32;boissons fraîches sans alcool;1;jus de fruits (purs et à base  de concentré);2021.0;pur jus de tomate pasteurisé;boissons sans alcool;BF;B
32;boissons fraîches sans alcool;1;jus de fruits (purs et à base  de concentré);2023.0;pur jus de mangue frais;boissons sans alcool;BF;B
32;boissons fraîches sans alcool;1;jus de fruits (purs et à base  de concentré);2025.0;pur jus de pamplemousse frais;boissons sans alcool;BF;B
32;boissons fraîches sans alcool;1;jus de fruits (purs et à base  de concentré);2027.0;pur jus de pamplemousse pasteurisé;boissons sans alcool;BF;B
32;boissons fraîches sans alcool;1;jus de fruits (purs et à base  de concentré);2031.0;pur jus de lime (citron vert) pasteurisé;boissons sans alcool;BF;B
32;boissons fraîches sans alcool;1;jus de fruits (purs et à base  de concentré);2034.0;pur jus de mandarine ou de clémentine pasteurisé;boissons sans alcool;BF;B
32;boissons fraîches sans alcool;1;jus de fruits (purs et à base  de concentré);2035.0;cocktail de purs jus de fruits pasteurisé;boissons sans alcool;BF;B
32;boissons fraîches sans alcool;1;jus de fruits (purs et à base  de concentré);2069.0;cocktail de jus de fruits à base de concentré pasteurisé;boissons sans alcool;BF;B
32;boissons fraîches sans alcool;1;jus de fruits (purs et à base  de concentré);2070.0;pur jus d'orange pasteurisé;boissons sans alcool;BF;B
32;boissons fraîches sans alcool;1;jus de fruits (purs et à base  de concentré);2073.0;pur jus d'ananas pasteurisé;boissons sans alcool;BF;B
32;boissons fraîches sans alcool;1;jus de fruits (purs et à base  de concentré);2074.0;pur jus de pomme pasteurisé;boissons sans alcool;BF;B
32;boissons fraîches sans alcool;1;jus de fruits (purs et à base  de concentré);2075.0;jus de légumes;boissons sans alcool;BF;B
32;boissons fraîches sans alcool;1;jus de fruits (purs et à base  de concentré);92052.0;autre jus de fruits;boissons sans alcool;BF;B
32;boissons fraîches sans alcool;2;nectars;2043.0;nectar d'abricot pasteurisé;boissons sans alcool;BF;B
32;boissons fraîches sans alcool;2;nectars;2054.0;nectar de poire pasteurisé;boissons sans alcool;BF;B
32;boissons fraîches sans alcool;2;nectars;2060.0;nectar de cocktail de fruits multivitaminé pasteurisé;boissons sans alcool;BF;B
32;boissons fraîches sans alcool;2;nectars;2061.0;nectar de cocktail de fruits pasteurisé;boissons sans alcool;BF;B
32;boissons fraîches sans alcool;2;nectars;2365.0;nectar de fruit de la passion pasteurisé;boissons sans alcool;BF;B
32;boissons fraîches sans alcool;2;nectars;2375.0;nectar d'orange pasteurisé;boissons sans alcool;BF;B
32;boissons fraîches sans alcool;3;boissons aux fruits;18304.0;boisson plate aux fruits 10 à 50% de jus à teneur réduite en sucre type minute m;boissons sans alcool;BF;B
32;boissons fraîches sans alcool;3;boissons aux fruits;18330.0;boisson plate aux fruits exotiques 10 à 50% de jus sucrée type banga exotique ou;boissons sans alcool;BF;B
32;boissons fraîches sans alcool;3;boissons aux fruits;18342.0;boisson plate à l'orange 10 à 50% de jus sucrée type oasis orange;boissons sans alcool;BF;B
32;boissons fraîches sans alcool;3;boissons aux fruits;18350.0;boisson diététique pour le sport type sunny delight powerade orange dunk isotoni;boissons sans alcool;BF;B
32;boissons fraîches sans alcool;4;sodas et colas;18001.0;soda sans jus de fruit light;boissons sans alcool;BF;B
32;boissons fraîches sans alcool;4;sodas et colas;18010.0;limonade ou clear lime sucrée type seven'up ou sprite;boissons sans alcool;BF;B
32;boissons fraîches sans alcool;4;sodas et colas;18018.0;soda au cola type coca-cola ou pepsi-cola;boissons sans alcool;BF;B
32;boissons fraîches sans alcool;4;sodas et colas;18019.0;boisson gazeuse aux fruits 10 à 50% de jus sucrée type fanta orange;boissons sans alcool;BF;B
32;boissons fraîches sans alcool;4;sodas et colas;18037.0;soda au cola à teneur réduite en sucre édulcorants + sucre type coca-cola blak;boissons sans alcool;BF;B
32;boissons fraîches sans alcool;4;sodas et colas;18049.0;boisson gazeuse sucrée aux fruits moins de 10% de fruits type gini ou schweppes;boissons sans alcool;BF;B
32;boissons fraîches sans alcool;4;sodas et colas;18060.0;soda au cola light type coca-cola light ou pepsi-cola light;boissons sans alcool;BF;B
32;boissons fraîches sans alcool;4;sodas et colas;18301.0;boisson gazeuse au jus d'orange avec pulpe environ 14% de fruit sucrée type oran;boissons sans alcool;BF;B
32;boissons fraîches sans alcool;4;sodas et colas;18340.0;boisson gazeuse aux fruits et aux édulcorants type fanta light orange ou orangin;boissons sans alcool;BF;B
32;boissons fraîches sans alcool;4;sodas et colas;18344.0;tonic type schweppes indian tonic;boissons sans alcool;BF;B
32;boissons fraîches sans alcool;5;autres boissons fraîches;1011.0;boisson ou apéritif anisé sans alcool;boissons sans alcool;BF;B
32;boissons fraîches sans alcool;5;autres boissons fraîches;2008.0;cocktail sans alcool à base de jus de fruits et de sirop;boissons sans alcool;BF;B
32;boissons fraîches sans alcool;5;autres boissons fraîches;5030.0;bière sans alcool type tourtel;boissons sans alcool;BF;B
32;boissons fraîches sans alcool;5;autres boissons fraîches;18011.0;eau de noix de coco;boissons sans alcool;BF;B
32;boissons fraîches sans alcool;5;autres boissons fraîches;18017.0;sirop aux extraits de fruits à diluer type menthe ou fraise;boissons sans alcool;BF;B
32;boissons fraîches sans alcool;5;autres boissons fraîches;18027.0;eau minérale ou de source aromatisée sans précision;boissons sans alcool;BF;B
32;boissons fraîches sans alcool;5;autres boissons fraîches;18029.0;boisson rafraîchissante sans alcool sans précision;boissons sans alcool;BF;B
32;boissons fraîches sans alcool;5;autres boissons fraîches;18041.0;lait de noix de coco;boissons sans alcool;BF;B
32;boissons fraîches sans alcool;5;autres boissons fraîches;18047.0;eau minérale ou de source aromatisée aux agrumes;boissons sans alcool;BF;B
32;boissons fraîches sans alcool;5;autres boissons fraîches;18058.0;sirop aux extraits de fruits dilué;boissons sans alcool;BF;B
32;boissons fraîches sans alcool;5;autres boissons fraîches;18065.0;boisson au thé aromatisée aux édulcorants type nestea pêche blanche light;boissons sans alcool;BF;B
32;boissons fraîches sans alcool;5;autres boissons fraîches;18075.0;boisson au thé aromatisée sucrée type nestea pêche blanche;boissons sans alcool;BF;B
32;boissons fraîches sans alcool;5;autres boissons fraîches;18220.0;citron ou lime préparation à diluer;boissons sans alcool;BF;B
32;boissons fraîches sans alcool;5;autres boissons fraîches;18341.0;boisson gazeuse à la pomme type brut de pomme ou champomy;boissons sans alcool;BF;B
32;boissons fraîches sans alcool;5;autres boissons fraîches;18343.0;boisson au jus de fruits et au lait type danao;boissons sans alcool;BF;B
32;boissons fraîches sans alcool;5;autres boissons fraîches;18900.0;boisson au soja ou tonyu ou lait de soja nature;boissons sans alcool;BF;B
32;boissons fraîches sans alcool;5;autres boissons fraîches;92054.0;autre boisson rafraîchissante sans alcool;boissons sans alcool;BF;B
33;boissons alcoolisées;1;vin;5200.0;vin blanc 11°;alcool;BF;B
33;boissons alcoolisées;1;vin;5201.0;vin blanc mousseux;alcool;BF;B
33;boissons alcoolisées;1;vin;5203.0;vin rouge 10°;alcool;BF;B
33;boissons alcoolisées;1;vin;5204.0;vin rouge 11°;alcool;BF;B
33;boissons alcoolisées;1;vin;5205.0;vin rouge 12°;alcool;BF;B
33;boissons alcoolisées;1;vin;5206.0;vin rosé 11°;alcool;BF;B
33;boissons alcoolisées;1;vin;5207.0;champagne;alcool;BF;B
33;boissons alcoolisées;1;vin;5208.0;vin rouge 13° et plus;alcool;BF;B
33;boissons alcoolisées;1;vin;5210.0;vin sans précision;alcool;BF;B
33;boissons alcoolisées;2;bière;5000.0;bière brune;alcool;BF;B
33;boissons alcoolisées;2;bière;5001.0;bière cœur de marché à 4-5° d'alcool type kronenbourg ou 33 export;alcool;BF;B
33;boissons alcoolisées;2;bière;5002.0;bière forte à plus de 8° d'alcool type duvel bavaria 8.6 ou leffe triple;alcool;BF;B
33;boissons alcoolisées;2;bière;5010.0;bière spéciale à 5-6° d'alcool type 1664 pelforth ambrée ou fischer heineken;alcool;BF;B
33;boissons alcoolisées;2;bière;5011.0;bière de spécialités ou d'abbaye régionales ou de brasserie degré d'alcool varia;alcool;BF;B
33;boissons alcoolisées;3;cidre;5003.0;cidre;alcool;BF;B
33;boissons alcoolisées;3;cidre;5006.0;cidre brut;alcool;BF;B
33;boissons alcoolisées;3;cidre;5007.0;cidre doux;alcool;BF;B
33;boissons alcoolisées;3;cidre;5020.0;cidre traditionnel;alcool;BF;B
33;boissons alcoolisées;4;spiritueux et vins cuits;1000.0;pastis;alcool;BF;B
33;boissons alcoolisées;4;spiritueux et vins cuits;1001.0;eau-de-vie;alcool;BF;B
33;boissons alcoolisées;4;spiritueux et vins cuits;1002.0;gin;alcool;BF;B
33;boissons alcoolisées;4;spiritueux et vins cuits;1003.0;liqueurs;alcool;BF;B
33;boissons alcoolisées;4;spiritueux et vins cuits;1004.0;rhum;alcool;BF;B
33;boissons alcoolisées;4;spiritueux et vins cuits;1005.0;whisky;alcool;BF;B
33;boissons alcoolisées;4;spiritueux et vins cuits;1006.0;vin doux naturel ou vin muté autre que porto type muscat banyuls ou maury;alcool;BF;B
33;boissons alcoolisées;4;spiritueux et vins cuits;1007.0;apéritif à base de vin ou vermouth type martini;alcool;BF;B
33;boissons alcoolisées;4;spiritueux et vins cuits;1008.0;vodka;alcool;BF;B
33;boissons alcoolisées;4;spiritueux et vins cuits;1009.0;apéritif à la gentiane;alcool;BF;B
33;boissons alcoolisées;4;spiritueux et vins cuits;90150.0;cognac armagnac;alcool;BF;B
33;boissons alcoolisées;4;spiritueux et vins cuits;90152.0;porto;alcool;BF;B
33;boissons alcoolisées;5;cocktails et mélanges;42.0;cocktail type punch planteur;alcool;BF;B
33;boissons alcoolisées;5;cocktails et mélanges;43.0;cocktail alcoolisé;alcool;BF;B
33;boissons alcoolisées;5;cocktails et mélanges;1010.0;pastis prêt à boire (1+5);alcool;BF;B
33;boissons alcoolisées;5;cocktails et mélanges;1017.0;sangria;alcool;BF;B
33;boissons alcoolisées;5;cocktails et mélanges;1018.0;kir;alcool;BF;B
33;boissons alcoolisées;5;cocktails et mélanges;1019.0;kir royal;alcool;BF;B
33;boissons alcoolisées;5;cocktails et mélanges;5004.0;panaché;alcool;BF;B
33;boissons alcoolisées;5;cocktails et mélanges;5100.0;pétillant de fruits;alcool;BF;B
34;café;99;café;18004.0;café noir prêt à boire non sucré;café;BC;B
34;café;99;café;18005.0;café soluble en poudre;café;BC;B
34;café;99;café;18070.0;café décaféiné prêt à boire non sucré;café;BC;B
34;café;99;café;18071.0;café expresso non sucré;café;BC;B
34;café;99;café;18072.0;café soluble décaféiné reconstitué prêt à boire non sucré;café;BC;B
34;café;99;café;18073.0;café soluble reconstitué prêt à boire non sucré;café;BC;B
34;café;99;café;18151.0;café au lait ou café crème ou cappuccino non sucré;café;BC;B
35;autres boissons chaudes;1;cacao, poudres et boissons cacaotées;18002.0;boisson cacaotée sucrée au lait type cacolac;boissons chaudes;BC;B
35;autres boissons chaudes;1;cacao, poudres et boissons cacaotées;18100.0;cacao en poudre non sucré type van houten;boissons chaudes;BC;B
35;autres boissons chaudes;1;cacao, poudres et boissons cacaotées;18101.0;poudre cacaotée et sucrée pour boisson au chocolat;boissons chaudes;BC;B
35;autres boissons chaudes;1;cacao, poudres et boissons cacaotées;18104.0;boisson instantanée cacaotée sucrée reconstituée;boissons chaudes;BC;B
35;autres boissons chaudes;1;cacao, poudres et boissons cacaotées;18105.0;poudre cacaotée sucrée enrichie pour boisson;boissons chaudes;BC;B
35;autres boissons chaudes;1;cacao, poudres et boissons cacaotées;18106.0;boisson instantanée cacaotée enrichie en vitamines reconstituée;boissons chaudes;BC;B
35;autres boissons chaudes;2;chicorée et poudre maltée;18102.0;poudre maltée et sucrée pour boisson;boissons chaudes;BC;B
35;autres boissons chaudes;2;chicorée et poudre maltée;18150.0;poudre soluble à base de chicorée et de café type ricoré;boissons chaudes;BC;B
35;autres boissons chaudes;2;chicorée et poudre maltée;18152.0;chicorée en poudre soluble type leroux;boissons chaudes;BC;B
35;autres boissons chaudes;3;thé et infusions;18020.0;thé infusé non sucré;boissons chaudes;BC;B
35;autres boissons chaudes;3;thé et infusions;18022.0;tisane infusée non sucrée;boissons chaudes;BC;B
36;pizzas, quiches et pâtisseries salées;1;pizzas;25404.0;pizza au fromage;pizzas;PC;PC
36;pizzas, quiches et pâtisseries salées;1;pizzas;25435.0;pizza jambon fromage;pizzas;PC;PC
36;pizzas, quiches et pâtisseries salées;1;pizzas;25472.0;pizza 4 saisons;pizzas;PC;PC
36;pizzas, quiches et pâtisseries salées;1;pizzas;25478.0;pizza 4 fromages;pizzas;PC;PC
36;pizzas, quiches et pâtisseries salées;1;pizzas;25515.0;pizza spéciale;pizzas;PC;PC
36;pizzas, quiches et pâtisseries salées;1;pizzas;25516.0;pizza sans précision;pizzas;PC;PC
36;pizzas, quiches et pâtisseries salées;1;pizzas;25548.0;pizza royale (jambon fromage champignon);pizzas;PC;PC
36;pizzas, quiches et pâtisseries salées;1;pizzas;92051.0;autre pizza;pizzas;PC;PC
36;pizzas, quiches et pâtisseries salées;2;quiches et tartes salées;7814.0;cake salé avec garniture (viande poisson volaille fromage légumes ;;;
);pizzas;PC;PC;;;;;
36;pizzas, quiches et pâtisseries salées;2;quiches et tartes salées;25405.0;quiche lorraine;pizzas;PC;PC
36;pizzas, quiches et pâtisseries salées;2;quiches et tartes salées;25417.0;tarte aux légumes;pizzas;PC;PC
36;pizzas, quiches et pâtisseries salées;2;quiches et tartes salées;25444.0;tarte au fromage ou quiche au fromage;pizzas;PC;PC
36;pizzas, quiches et pâtisseries salées;2;quiches et tartes salées;25550.0;flamenkueche (tarte salée aux lardons);pizzas;PC;PC
36;pizzas, quiches et pâtisseries salées;2;quiches et tartes salées;25553.0;tarte aux poireaux;pizzas;PC;PC
36;pizzas, quiches et pâtisseries salées;2;quiches et tartes salées;25554.0;tarte provençale à la tomate;pizzas;PC;PC
36;pizzas, quiches et pâtisseries salées;2;quiches et tartes salées;25555.0;tarte au saumon et à l'oseille;pizzas;PC;PC
