codgr;libgr;sougr;libsougr;codal;libal;group_alim;code_role;code_role2
28;glaces et desserts glacés;2;desserts glacés;39401;pêche melba;glaces;PS;PS
28;glaces et desserts glacés;2;desserts glacés;39518;omelette norvégienne;glaces;PS;PS
28;glaces et desserts glacés;2;desserts glacés;39519;poire belle hélène;glaces;PS;PS
28;glaces et desserts glacés;3;sorbets;31025;sorbet tout type;glaces;PS;PS
29;chocolat;1;chocolat en tablettes;673;chocolat au lait fourré au praliné en tablette;chocolat;PS;PS
29;chocolat;1;chocolat en tablettes;677;chocolat noir fourré au praliné en tablette;chocolat;PS;PS
29;chocolat;1;chocolat en tablettes;31004;chocolat au lait en tablette ou en barre type kinder maxi;chocolat;PS;PS
29;chocolat;1;chocolat en tablettes;31005;chocolat noir 40% de cacao minimum en tablette à pâtisser ou à croquer;chocolat;PS;PS
29;chocolat;1;chocolat en tablettes;31009;chocolat au lait et aux céréales croustillantes en tablette type crunch;chocolat;PS;PS
29;chocolat;1;chocolat en tablettes;31010;chocolat blanc en tablette type galak;chocolat;PS;PS
29;chocolat;1;chocolat en tablettes;31018;chocolat au lait aux fruits secs (amande noisette raisin sec) en tablette ou en;chocolat;PS;PS
29;chocolat;1;chocolat en tablettes;31030;chocolat extra noir dégustation 70% de cacao sans sucres ajoutés avec édulcorant;chocolat;PS;PS
29;chocolat;1;chocolat en tablettes;31070;chocolat noir aux fruits secs (amande noisette raisin sec praliné) en tablette;chocolat;PS;PS
29;chocolat;1;chocolat en tablettes;31074;chocolat noir 70% de cacao minimum en tablette;chocolat;PS;PS
29;chocolat;2;barres chocolatées;31000;barre chocolatée biscuitée type kit-kat lion ou twix;chocolat;PS;PS
29;chocolat;2;barres chocolatées;31001;barre chocolatée non biscuitée enrobée type mars;chocolat;PS;PS
29;chocolat;2;barres chocolatées;31002;barre à la noix de coco enrobée de chocolat type bounty;chocolat;PS;PS
29;chocolat;2;barres chocolatées;31071;barre chocolatée aux fruits secs type nuts ou snickers;chocolat;PS;PS
29;chocolat;2;barres chocolatées;31073;barre pour enfant au lait et au cacao type pingui;chocolat;PS;PS
29;chocolat;3;pâte chocolatée à tartiner;31032;pâte à tartiner au chocolat et aux noisettes type nutella;chocolat;PS;PS
30;sucres et dérivés;1;sucre et assimilés;31016;sucre blanc;sucres;S;S
30;sucres et dérivés;1;sucre et assimilés;31017;sucre roux;sucres;S;S
30;sucres et dérivés;1;sucre et assimilés;31076;sucre allégé type tutti free;sucres;S;S
30;sucres et dérivés;1;sucre et assimilés;31077;fructose;sucres;S;S
30;sucres et dérivés;1;sucre et assimilés;81052;sucre blanc ajouté au service;sucres;S;S
30;sucres et dérivés;2;confiserie;15201;pâte d'amande fabrication industrielle;sucres;S;S
30;sucres et dérivés;2;confiserie;24520;meringue;sucres;S;S
30;sucres et dérivés;2;confiserie;31003;bonbons tout type sauf gélifiés;sucres;S;S
30;sucres et dérivés;2;confiserie;31007;chewing-gum sucré;sucres;S;S
30;sucres et dérivés;2;confiserie;31014;pâte de fruits;sucres;S;S
30;sucres et dérivés;2;confiserie;31033;nougat ou touron;sucres;S;S
30;sucres et dérivés;2;confiserie;31041;confiserie dragéifiée au chocolat type smarties;sucres;S;S
30;sucres et dérivés;2;confiserie;31042;confiserie à base de cacahuètes dragéifiées enrobées de chocolat type m&ms cacah;sucres;S;S
30;sucres et dérivés;2;confiserie;31054;chewing-gum sans sucre;sucres;S;S
30;sucres et dérivés;2;confiserie;31060;bonbons gélifiés;sucres;S;S
30;sucres et dérivés;3;confiture et miel;31006;confiture ou marmelade tout type;sucres;S;S
30;sucres et dérivés;3;confiture et miel;31008;miel;sucres;S;S
30;sucres et dérivés;3;confiture et miel;31024;confiture de fraise;sucres;S;S
30;sucres et dérivés;3;confiture et miel;31037;confiture d'abricot;sucres;S;S
30;sucres et dérivés;3;confiture et miel;31038;confiture de cerise;sucres;S;S
30;sucres et dérivés;3;confiture et miel;31039;confiture d'orange;sucres;S;S
30;sucres et dérivés;3;confiture et miel;31110;confiture allégée;sucres;S;S
30;sucres et dérivés;3;confiture et miel;81067;confiture ajoutée au service;sucres;S;S
31;eaux;1;eau minérale plate;18045;eau minérale plate sans précision;eaux;BF;B
31;eaux;1;eau minérale plate;76000;abatilles eau plate;eaux;BF;B
31;eaux;1;eau minérale plate;76001;aix les bains eau plate;eaux;BF;B
31;eaux;1;eau minérale plate;76003;alet eau plate;eaux;BF;B
31;eaux;1;eau minérale plate;76004;amanda eau plate;eaux;BF;B
31;eaux;1;eau minérale plate;76010;celtic eau plate;eaux;BF;B
31;eaux;1;eau minérale plate;76011;chambon eau plate;eaux;BF;B
31;eaux;1;eau minérale plate;76016;contrex eau plate;eaux;BF;B
31;eaux;1;eau minérale plate;76017;dax eau plate;eaux;BF;B
31;eaux;1;eau minérale plate;76020;évian eau plate;eaux;BF;B
31;eaux;1;eau minérale plate;76022;hépar eau plate;eaux;BF;B
31;eaux;1;eau minérale plate;76025;luchon eau plate;eaux;BF;B
31;eaux;1;eau minérale plate;76027;mont roucous eau plate;eaux;BF;B
31;eaux;1;eau minérale plate;76029;orée du bois eau plate;eaux;BF;B
31;eaux;1;eau minérale plate;76032;plancoët eau plate;eaux;BF;B
31;eaux;1;eau minérale plate;76043;saint amand vauban eau plate;eaux;BF;B
31;eaux;1;eau minérale plate;76044;saint antonin noble val eau plate;eaux;BF;B
31;eaux;1;eau minérale plate;76050;thonon eau plate;eaux;BF;B
31;eaux;1;eau minérale plate;76056;vittel eau plate;eaux;BF;B
31;eaux;1;eau minérale plate;76057;volvic eau plate;eaux;BF;B
31;eaux;1;eau minérale plate;76059;wattwiller eau plate;eaux;BF;B
31;eaux;1;eau minérale plate;76063;beckerich eau plate;eaux;BF;B
31;eaux;1;eau minérale plate;76065;chaudfontaine eau plate;eaux;BF;B
31;eaux;1;eau minérale plate;76067;courmayeur eau plate;eaux;BF;B
31;eaux;1;eau minérale plate;76073;san benedetto eau plate;eaux;BF;B
31;eaux;1;eau minérale plate;76078;valvert eau plate;eaux;BF;B
31;eaux;2;eau minérale gazeuse;18046;eau gazeuse sans précision;eaux;BF;B
31;eaux;2;eau minérale gazeuse;76006;arcens eau gazeuse;eaux;BF;B
31;eaux;2;eau minérale gazeuse;76007;arvie eau gazeuse;eaux;BF;B
31;eaux;2;eau minérale gazeuse;76008;auvergne eau gazeuse;eaux;BF;B
31;eaux;2;eau minérale gazeuse;76013;châteauneuf eau gazeuse;eaux;BF;B
31;eaux;2;eau minérale gazeuse;76021;fonfort eau gazeuse;eaux;BF;B
31;eaux;2;eau minérale gazeuse;76024;la vernière eau gazeuse;eaux;BF;B
31;eaux;2;eau minérale gazeuse;76028;ogeu eau gazeuse;eaux;BF;B
31;eaux;2;eau minérale gazeuse;76031;parot eau gazeuse;eaux;BF;B
31;eaux;2;eau minérale gazeuse;76034;puits saint georges eau gazeuse;eaux;BF;B
31;eaux;2;eau minérale gazeuse;76035;quézac eau gazeuse;eaux;BF;B
31;eaux;2;eau minérale gazeuse;76037;rozana eau gazeuse;eaux;BF;B
31;eaux;2;eau minérale gazeuse;76039;salvetat eau gazeuse;eaux;BF;B
31;eaux;2;eau minérale gazeuse;76041;saint alban antonin eau gazeuse;eaux;BF;B
31;eaux;2;eau minérale gazeuse;76046;saint diéry eau gazeuse;eaux;BF;B
31;eaux;2;eau minérale gazeuse;76047;sainte marguerite eau gazeuse;eaux;BF;B
31;eaux;2;eau minérale gazeuse;76049;saint yorre eau gazeuse;eaux;BF;B
31;eaux;2;eau minérale gazeuse;76051;vals saint jean eau gazeuse;eaux;BF;B
31;eaux;2;eau minérale gazeuse;76052;vals vivaraise eau gazeuse;eaux;BF;B
31;eaux;2;eau minérale gazeuse;76054;vernet eau gazeuse;eaux;BF;B
31;eaux;2;eau minérale gazeuse;76055;vichy célestins eau gazeuse;eaux;BF;B
31;eaux;2;eau minérale gazeuse;76060;perrier eau gazeuse;eaux;BF;B
31;eaux;2;eau minérale gazeuse;76061;badoit eau gazeuse;eaux;BF;B
31;eaux;2;eau minérale gazeuse;76075;san pellegrino eau gazeuse;eaux;BF;B
31;eaux;2;eau minérale gazeuse;76079;apollinaris eau gazeuse;eaux;BF;B
31;eaux;3;eau du robinet;18066;eau du robinet;eaux;BF;B
31;eaux;4;eau de source;18008;eau de source;eaux;BF;B
31;eaux;5;autre eau;18009;eau minérale ou non faiblement minéralisée;eaux;BF;B
31;eaux;5;autre eau;18044;eau minérale sans précision;eaux;BF;B
31;eaux;5;autre eau;92053;autre eau minérale;eaux;BF;B
32;boissons fraîches sans alcool;1;jus de fruits (purs et à base  de concentré);2000;jus d'ananas à base de concentré pasteurisé;boissons sans alcool;BF;B
32;boissons fraîches sans alcool;1;jus de fruits (purs et à base  de concentré);2002;cocktail de purs jus de fruits multivitaminé pasteurisé;boissons sans alcool;BF;B
32;boissons fraîches sans alcool;1;jus de fruits (purs et à base  de concentré);2004;jus de fruits sans précision;boissons sans alcool;BF;B
32;boissons fraîches sans alcool;1;jus de fruits (purs et à base  de concentré);2006;pur jus de carottes pasteurisé;boissons sans alcool;BF;B
32;boissons fraîches sans alcool;1;jus de fruits (purs et à base  de concentré);2007;jus de citron pressé maison;boissons sans alcool;BF;B
32;boissons fraîches sans alcool;1;jus de fruits (purs et à base  de concentré);2012;jus d'orange à base de concentré pasteurisé;boissons sans alcool;BF;B
32;boissons fraîches sans alcool;1;jus de fruits (purs et à base  de concentré);2013;jus d'orange pressé maison;boissons sans alcool;BF;B
32;boissons fraîches sans alcool;1;jus de fruits (purs et à base  de concentré);2014;jus de pomme à base de concentré pasteurisé;boissons sans alcool;BF;B
32;boissons fraîches sans alcool;1;jus de fruits (purs et à base  de concentré);2015;jus de pamplemousse à base de concentré pasteurisé;boissons sans alcool;BF;B
32;boissons fraîches sans alcool;1;jus de fruits (purs et à base  de concentré);2016;pur jus de raisin pasteurisé;boissons sans alcool;BF;B
32;boissons fraîches sans alcool;1;jus de fruits (purs et à base  de concentré);2021;pur jus de tomate pasteurisé;boissons sans alcool;BF;B
32;boissons fraîches sans alcool;1;jus de fruits (purs et à base  de concentré);2023;pur jus de mangue frais;boissons sans alcool;BF;B
32;boissons fraîches sans alcool;1;jus de fruits (purs et à base  de concentré);2025;pur jus de pamplemousse frais;boissons sans alcool;BF;B
32;boissons fraîches sans alcool;1;jus de fruits (purs et à base  de concentré);2027;pur jus de pamplemousse pasteurisé;boissons sans alcool;BF;B
32;boissons fraîches sans alcool;1;jus de fruits (purs et à base  de concentré);2031;pur jus de lime (citron vert) pasteurisé;boissons sans alcool;BF;B
32;boissons fraîches sans alcool;1;jus de fruits (purs et à base  de concentré);2034;pur jus de mandarine ou de clémentine pasteurisé;boissons sans alcool;BF;B
32;boissons fraîches sans alcool;1;jus de fruits (purs et à base  de concentré);2035;cocktail de purs jus de fruits pasteurisé;boissons sans alcool;BF;B
32;boissons fraîches sans alcool;1;jus de fruits (purs et à base  de concentré);2069;cocktail de jus de fruits à base de concentré pasteurisé;boissons sans alcool;BF;B
32;boissons fraîches sans alcool;1;jus de fruits (purs et à base  de concentré);2070;pur jus d'orange pasteurisé;boissons sans alcool;BF;B
32;boissons fraîches sans alcool;1;jus de fruits (purs et à base  de concentré);2073;pur jus d'ananas pasteurisé;boissons sans alcool;BF;B
32;boissons fraîches sans alcool;1;jus de fruits (purs et à base  de concentré);2074;pur jus de pomme pasteurisé;boissons sans alcool;BF;B
32;boissons fraîches sans alcool;1;jus de fruits (purs et à base  de concentré);2075;jus de légumes;boissons sans alcool;BF;B
32;boissons fraîches sans alcool;1;jus de fruits (purs et à base  de concentré);92052;autre jus de fruits;boissons sans alcool;BF;B
32;boissons fraîches sans alcool;2;nectars;2043;nectar d'abricot pasteurisé;boissons sans alcool;BF;B
32;boissons fraîches sans alcool;2;nectars;2054;nectar de poire pasteurisé;boissons sans alcool;BF;B
32;boissons fraîches sans alcool;2;nectars;2060;nectar de cocktail de fruits multivitaminé pasteurisé;boissons sans alcool;BF;B
32;boissons fraîches sans alcool;2;nectars;2061;nectar de cocktail de fruits pasteurisé;boissons sans alcool;BF;B
32;boissons fraîches sans alcool;2;nectars;2365;nectar de fruit de la passion pasteurisé;boissons sans alcool;BF;B
32;boissons fraîches sans alcool;2;nectars;2375;nectar d'orange pasteurisé;boissons sans alcool;BF;B
32;boissons fraîches sans alcool;3;boissons aux fruits;18304;boisson plate aux fruits 10 à 50% de jus à teneur réduite en sucre type minute m;boissons sans alcool;BF;B
32;boissons fraîches sans alcool;3;boissons aux fruits;18330;boisson plate aux fruits exotiques 10 à 50% de jus sucrée type banga exotique ou;boissons sans alcool;BF;B
32;boissons fraîches sans alcool;3;boissons aux fruits;18342;boisson plate à l'orange 10 à 50% de jus sucrée type oasis orange;boissons sans alcool;BF;B
32;boissons fraîches sans alcool;3;boissons aux fruits;18350;boisson diététique pour le sport type sunny delight powerade orange dunk isotoni;boissons sans alcool;BF;B
32;boissons fraîches sans alcool;4;sodas et colas;18001;soda sans jus de fruit light;boissons sans alcool;BF;B
32;boissons fraîches sans alcool;4;sodas et colas;18010;limonade ou clear lime sucrée type seven'up ou sprite;boissons sans alcool;BF;B
32;boissons fraîches sans alcool;4;sodas et colas;18018;soda au cola type coca-cola ou pepsi-cola;boissons sans alcool;BF;B
32;boissons fraîches sans alcool;4;sodas et colas;18019;boisson gazeuse aux fruits 10 à 50% de jus sucrée type fanta orange;boissons sans alcool;BF;B
32;boissons fraîches sans alcool;4;sodas et colas;18037;soda au cola à teneur réduite en sucre édulcorants + sucre type coca-cola blak;boissons sans alcool;BF;B
32;boissons fraîches sans alcool;4;sodas et colas;18049;boisson gazeuse sucrée aux fruits moins de 10% de fruits type gini ou schweppes;boissons sans alcool;BF;B
32;boissons fraîches sans alcool;4;sodas et colas;18060;soda au cola light type coca-cola light ou pepsi-cola light;boissons sans alcool;BF;B
32;boissons fraîches sans alcool;4;sodas et colas;18301;boisson gazeuse au jus d'orange avec pulpe environ 14% de fruit sucrée type oran;boissons sans alcool;BF;B
32;boissons fraîches sans alcool;4;sodas et colas;18340;boisson gazeuse aux fruits et aux édulcorants type fanta light orange ou orangin;boissons sans alcool;BF;B
32;boissons fraîches sans alcool;4;sodas et colas;18344;tonic type schweppes indian tonic;boissons sans alcool;BF;B
32;boissons fraîches sans alcool;5;autres boissons fraîches;1011;boisson ou apéritif anisé sans alcool;boissons sans alcool;BF;B
32;boissons fraîches sans alcool;5;autres boissons fraîches;2008;cocktail sans alcool à base de jus de fruits et de sirop;boissons sans alcool;BF;B
32;boissons fraîches sans alcool;5;autres boissons fraîches;5030;bière sans alcool type tourtel;boissons sans alcool;BF;B
32;boissons fraîches sans alcool;5;autres boissons fraîches;18011;eau de noix de coco;boissons sans alcool;BF;B
32;boissons fraîches sans alcool;5;autres boissons fraîches;18017;sirop aux extraits de fruits à diluer type menthe ou fraise;boissons sans alcool;BF;B
32;boissons fraîches sans alcool;5;autres boissons fraîches;18027;eau minérale ou de source aromatisée sans précision;boissons sans alcool;BF;B
32;boissons fraîches sans alcool;5;autres boissons fraîches;18029;boisson rafraîchissante sans alcool sans précision;boissons sans alcool;BF;B
32;boissons fraîches sans alcool;5;autres boissons fraîches;18041;lait de noix de coco;boissons sans alcool;BF;B
32;boissons fraîches sans alcool;5;autres boissons fraîches;18047;eau minérale ou de source aromatisée aux agrumes;boissons sans alcool;BF;B
32;boissons fraîches sans alcool;5;autres boissons fraîches;18058;sirop aux extraits de fruits dilué;boissons sans alcool;BF;B
32;boissons fraîches sans alcool;5;autres boissons fraîches;18065;boisson au thé aromatisée aux édulcorants type nestea pêche blanche light;boissons sans alcool;BF;B
32;boissons fraîches sans alcool;5;autres boissons fraîches;18075;boisson au thé aromatisée sucrée type nestea pêche blanche;boissons sans alcool;BF;B
32;boissons fraîches sans alcool;5;autres boissons fraîches;18220;citron ou lime préparation à diluer;boissons sans alcool;BF;B
32;boissons fraîches sans alcool;5;autres boissons fraîches;18341;boisson gazeuse à la pomme type brut de pomme ou champomy;boissons sans alcool;BF;B
32;boissons fraîches sans alcool;5;autres boissons fraîches;18343;boisson au jus de fruits et au lait type danao;boissons sans alcool;BF;B
32;boissons fraîches sans alcool;5;autres boissons fraîches;18900;boisson au soja ou tonyu ou lait de soja nature;boissons sans alcool;BF;B
32;boissons fraîches sans alcool;5;autres boissons fraîches;92054;autre boisson rafraîchissante sans alcool;boissons sans alcool;BF;B
33;boissons alcoolisées;1;vin;5200;vin blanc 11°;alcool;BF;B
33;boissons alcoolisées;1;vin;5201;vin blanc mousseux;alcool;BF;B
33;boissons alcoolisées;1;vin;5203;vin rouge 10°;alcool;BF;B
33;boissons alcoolisées;1;vin;5204;vin rouge 11°;alcool;BF;B
33;boissons alcoolisées;1;vin;5205;vin rouge 12°;alcool;BF;B
33;boissons alcoolisées;1;vin;5206;vin rosé 11°;alcool;BF;B
33;boissons alcoolisées;1;vin;5207;champagne;alcool;BF;B
33;boissons alcoolisées;1;vin;5208;vin rouge 13° et plus;alcool;BF;B
33;boissons alcoolisées;1;vin;5210;vin sans précision;alcool;BF;B
33;boissons alcoolisées;2;bière;5000;bière brune;alcool;BF;B
33;boissons alcoolisées;2;bière;5001;bière cœur de marché à 4-5° d'alcool type kronenbourg ou 33 export;alcool;BF;B
33;boissons alcoolisées;2;bière;5002;bière forte à plus de 8° d'alcool type duvel bavaria 8.6 ou leffe triple;alcool;BF;B
33;boissons alcoolisées;2;bière;5010;bière spéciale à 5-6° d'alcool type 1664 pelforth ambrée ou fischer heineken;alcool;BF;B
33;boissons alcoolisées;2;bière;5011;bière de spécialités ou d'abbaye régionales ou de brasserie degré d'alcool varia;alcool;BF;B
33;boissons alcoolisées;3;cidre;5003;cidre;alcool;BF;B
33;boissons alcoolisées;3;cidre;5006;cidre brut;alcool;BF;B
33;boissons alcoolisées;3;cidre;5007;cidre doux;alcool;BF;B
33;boissons alcoolisées;3;cidre;5020;cidre traditionnel;alcool;BF;B
33;boissons alcoolisées;4;spiritueux et vins cuits;1000;pastis;alcool;BF;B
33;boissons alcoolisées;4;spiritueux et vins cuits;1001;eau-de-vie;alcool;BF;B
33;boissons alcoolisées;4;spiritueux et vins cuits;1002;gin;alcool;BF;B
33;boissons alcoolisées;4;spiritueux et vins cuits;1003;liqueurs;alcool;BF;B
33;boissons alcoolisées;4;spiritueux et vins cuits;1004;rhum;alcool;BF;B
33;boissons alcoolisées;4;spiritueux et vins cuits;1005;whisky;alcool;BF;B
33;boissons alcoolisées;4;spiritueux et vins cuits;1006;vin doux naturel ou vin muté autre que porto type muscat banyuls ou maury;alcool;BF;B
33;boissons alcoolisées;4;spiritueux et vins cuits;1007;apéritif à base de vin ou vermouth type martini;alcool;BF;B
33;boissons alcoolisées;4;spiritueux et vins cuits;1008;vodka;alcool;BF;B
33;boissons alcoolisées;4;spiritueux et vins cuits;1009;apéritif à la gentiane;alcool;BF;B
33;boissons alcoolisées;4;spiritueux et vins cuits;90150;cognac armagnac;alcool;BF;B
33;boissons alcoolisées;4;spiritueux et vins cuits;90152;porto;alcool;BF;B
33;boissons alcoolisées;5;cocktails et mélanges;42;cocktail type punch planteur;alcool;BF;B
33;boissons alcoolisées;5;cocktails et mélanges;43;cocktail alcoolisé;alcool;BF;B
33;boissons alcoolisées;5;cocktails et mélanges;1010;pastis prêt à boire (1+5);alcool;BF;B
33;boissons alcoolisées;5;cocktails et mélanges;1017;sangria;alcool;BF;B
33;boissons alcoolisées;5;cocktails et mélanges;1018;kir;alcool;BF;B
33;boissons alcoolisées;5;cocktails et mélanges;1019;kir royal;alcool;BF;B
33;boissons alcoolisées;5;cocktails et mélanges;5004;panaché;alcool;BF;B
33;boissons alcoolisées;5;cocktails et mélanges;5100;pétillant de fruits;alcool;BF;B
34;café;99;café;18004;café noir prêt à boire non sucré;café;BC;B
34;café;99;café;18005;café soluble en poudre;café;BC;B
34;café;99;café;18070;café décaféiné prêt à boire non sucré;café;BC;B
34;café;99;café;18071;café expresso non sucré;café;BC;B
34;café;99;café;18072;café soluble décaféiné reconstitué prêt à boire non sucré;café;BC;B
34;café;99;café;18073;café soluble reconstitué prêt à boire non sucré;café;BC;B
34;café;99;café;18151;café au lait ou café crème ou cappuccino non sucré;café;BC;B
35;autres boissons chaudes;1;cacao, poudres et boissons cacaotées;18002;boisson cacaotée sucrée au lait type cacolac;boissons chaudes;BC;B
35;autres boissons chaudes;1;cacao, poudres et boissons cacaotées;18100;cacao en poudre non sucré type van houten;boissons chaudes;BC;B
35;autres boissons chaudes;1;cacao, poudres et boissons cacaotées;18101;poudre cacaotée et sucrée pour boisson au chocolat;boissons chaudes;BC;B
35;autres boissons chaudes;1;cacao, poudres et boissons cacaotées;18104;boisson instantanée cacaotée sucrée reconstituée;boissons chaudes;BC;B
35;autres boissons chaudes;1;cacao, poudres et boissons cacaotées;18105;poudre cacaotée sucrée enrichie pour boisson;boissons chaudes;BC;B
35;autres boissons chaudes;1;cacao, poudres et boissons cacaotées;18106;boisson instantanée cacaotée enrichie en vitamines reconstituée;boissons chaudes;BC;B
35;autres boissons chaudes;2;chicorée et poudre maltée;18102;poudre maltée et sucrée pour boisson;boissons chaudes;BC;B
35;autres boissons chaudes;2;chicorée et poudre maltée;18150;poudre soluble à base de chicorée et de café type ricoré;boissons chaudes;BC;B
35;autres boissons chaudes;2;chicorée et poudre maltée;18152;chicorée en poudre soluble type leroux;boissons chaudes;BC;B
35;autres boissons chaudes;3;thé et infusions;18020;thé infusé non sucré;boissons chaudes;BC;B
35;autres boissons chaudes;3;thé et infusions;18022;tisane infusée non sucrée;boissons chaudes;BC;B
36;pizzas, quiches et pâtisseries salées;1;pizzas;25404;pizza au fromage;pizzas;PC;PC
36;pizzas, quiches et pâtisseries salées;1;pizzas;25435;pizza jambon fromage;pizzas;PC;PC
36;pizzas, quiches et pâtisseries salées;1;pizzas;25472;pizza 4 saisons;pizzas;PC;PC
36;pizzas, quiches et pâtisseries salées;1;pizzas;25478;pizza 4 fromages;pizzas;PC;PC
36;pizzas, quiches et pâtisseries salées;1;pizzas;25515;pizza spéciale;pizzas;PC;PC
36;pizzas, quiches et pâtisseries salées;1;pizzas;25516;pizza sans précision;pizzas;PC;PC
36;pizzas, quiches et pâtisseries salées;1;pizzas;25548;pizza royale (jambon fromage champignon);pizzas;PC;PC
36;pizzas, quiches et pâtisseries salées;1;pizzas;92051;autre pizza;pizzas;PC;PC
36;pizzas, quiches et pâtisseries salées;2;quiches et tartes salées;7814;cake salé avec garniture (viande poisson volaille fromage légumes ;;;
);pizzas;PC;PC;;;;;
36;pizzas, quiches et pâtisseries salées;2;quiches et tartes salées;25405;quiche lorraine;pizzas;PC;PC
36;pizzas, quiches et pâtisseries salées;2;quiches et tartes salées;25417;tarte aux légumes;pizzas;PC;PC
36;pizzas, quiches et pâtisseries salées;2;quiches et tartes salées;25444;tarte au fromage ou quiche au fromage;pizzas;PC;PC
36;pizzas, quiches et pâtisseries salées;2;quiches et tartes salées;25550;flamenkueche (tarte salée aux lardons);pizzas;PC;PC
36;pizzas, quiches et pâtisseries salées;2;quiches et tartes salées;25553;tarte aux poireaux;pizzas;PC;PC
36;pizzas, quiches et pâtisseries salées;2;quiches et tartes salées;25554;tarte provençale à la tomate;pizzas;PC;PC
36;pizzas, quiches et pâtisseries salées;2;quiches et tartes salées;25555;tarte au saumon et à l'oseille;pizzas;PC;PC
36;pizzas, quiches et pâtisseries salées;3;feuilletés et friands;25151;feuilleté au saumon;pizzas;PC;PC
36;pizzas, quiches et pâtisseries salées;3;feuilletés et friands;25401;friand au fromage artisanal;pizzas;PC;PC
36;pizzas, quiches et pâtisseries salées;3;feuilletés et friands;25402;friand à la viande artisanal;pizzas;PC;PC
36;pizzas, quiches et pâtisseries salées;3;feuilletés et friands;25418;croissant au jambon;pizzas;PC;PC
36;pizzas, quiches et pâtisseries salées;3;feuilletés et friands;25508;feuilleté fourré béchamel jambon fromage;pizzas;PC;PC
37;sandwichs, casse-croûte;1;sandwichs baguette;25431;sandwich baguette thon crudités;sandwichs;PC;PC
37;sandwichs, casse-croûte;1;sandwichs baguette;25475;sandwich baguette jambon œuf dur crudités;sandwichs;PC;PC
37;sandwichs, casse-croûte;1;sandwichs baguette;25476;sandwich baguette poulet crudités;sandwichs;PC;PC
37;sandwichs, casse-croûte;1;sandwichs baguette;25488;sandwich baguette saumon fumé beurre;sandwichs;PC;PC
37;sandwichs, casse-croûte;1;sandwichs baguette;25517;sandwich baguette jambon beurre;sandwichs;PC;PC
37;sandwichs, casse-croûte;1;sandwichs baguette;25518;sandwich baguette camembert ou autre fromage et beurre;sandwichs;PC;PC
37;sandwichs, casse-croûte;1;sandwichs baguette;25519;sandwich baguette pâté cornichons;sandwichs;PC;PC
37;sandwichs, casse-croûte;1;sandwichs baguette;25520;sandwich baguette saucisson sec beurre;sandwichs;PC;PC
37;sandwichs, casse-croûte;1;sandwichs baguette;25521;sandwich baguette jambon emmental beurre;sandwichs;PC;PC
37;sandwichs, casse-croûte;1;sandwichs baguette;25522;sandwich sans précision;sandwichs;PC;PC
37;sandwichs, casse-croûte;1;sandwichs baguette;25530;sandwich baguette crudités diverses mayonnaise;sandwichs;PC;PC
37;sandwichs, casse-croûte;1;sandwichs baguette;25531;sandwich baguette dinde crudités;sandwichs;PC;PC
37;sandwichs, casse-croûte;1;sandwichs baguette;25532;sandwich baguette œuf crudités;sandwichs;PC;PC
37;sandwichs, casse-croûte;1;sandwichs baguette;25533;sandwich baguette porc crudités;sandwichs;PC;PC
37;sandwichs, casse-croûte;1;sandwichs baguette;25535;sandwich baguette merguez ketchup moutarde;sandwichs;PC;PC
37;sandwichs, casse-croûte;1;sandwichs baguette;25536;sandwich baguette salami beurre;sandwichs;PC;PC
37;sandwichs, casse-croûte;1;sandwichs baguette;25543;sandwich baguette sans précision;sandwichs;PC;PC
37;sandwichs, casse-croûte;2;hamburgers et hot-dog;25403;hot-dog;sandwichs;PC;PC
37;sandwichs, casse-croûte;2;hamburgers et hot-dog;25413;hamburger;sandwichs;PC;PC
37;sandwichs, casse-croûte;2;hamburgers et hot-dog;25414;cheeseburger;sandwichs;PC;PC
37;sandwichs, casse-croûte;2;hamburgers et hot-dog;25415;cheeseburger double;sandwichs;PC;PC
37;sandwichs, casse-croûte;3;autres sandwichs;25400;croque-monsieur;sandwichs;PC;PC
37;sandwichs, casse-croûte;3;autres sandwichs;25428;sandwich grec ou kebab pita et crudités;sandwichs;PC;PC
37;sandwichs, casse-croûte;3;autres sandwichs;25434;sandwich panini jambon cru mozzarella et tomates;sandwichs;PC;PC
37;sandwichs, casse-croûte;3;autres sandwichs;25513;pan bagna;sandwichs;PC;PC
37;sandwichs, casse-croûte;3;autres sandwichs;25523;canapés ou toasts salés aux garnitures variées;sandwichs;PC;PC
37;sandwichs, casse-croûte;3;autres sandwichs;25542;croque-madame (à l'œuf);sandwichs;PC;PC
37;sandwichs, casse-croûte;3;autres sandwichs;25544;sandwich pain de mie garnitures diverses sans précision;sandwichs;PC;PC
37;sandwichs, casse-croûte;3;autres sandwichs;92055;autre sandwich;sandwichs;PC;PC
38;soupes et bouillons;1;potages et soupes;25900;soupe aux lentilles;soupes;PC;PC
38;soupes et bouillons;1;potages et soupes;25902;soupe aux légumes type fait maison;soupes;PC;PC
38;soupes et bouillons;1;potages et soupes;25903;soupe aux légumes préemballée à réchauffer;soupes;PC;PC
38;soupes et bouillons;1;potages et soupes;25904;soupe de poissons et/ou de crustacés préemballée à réchauffer;soupes;PC;PC
38;soupes et bouillons;1;potages et soupes;25905;soupe aux légumes déshydratée reconstituée;soupes;PC;PC
38;soupes et bouillons;1;potages et soupes;25906;soupe poireau pomme de terre type fait maison;soupes;PC;PC
