cluster_consommateur;tyrep;nbre_repas_grp;code_role;nbre_repas_code;taux_code_apparaitre;libsougr;consommation;taux_conso_par_code
8;5;520;PC;246;47.31;pizzas;23;9.35
8;5;520;PC;246;47.31;plats garnis à base de viande;17;6.91
8;5;520;PC;246;47.31;plats sans garniture;5;2.03
8;5;520;PC;246;47.31;plats à base de fromage;3;1.22
8;5;520;PC;246;47.31;plats à base de légumes;9;3.66
8;5;520;PC;246;47.31;plats à base de pâtes ou de pommes de terre;26;10.57
8;5;520;PC;246;47.31;potages et soupes;104;42.28
8;5;520;PC;246;47.31;quiches et tartes salées;23;9.35
8;5;520;PC;246;47.31;sandwichs baguette;5;2.03
8;5;520;PL;364;70.0;crème fraîche;40;10.99
8;5;520;PL;364;70.0;fromage blanc et petits suisses;27;7.42
8;5;520;PL;364;70.0;fromages affinés;216;59.34
8;5;520;PL;364;70.0;fromages fondus;12;3.3
8;5;520;PL;364;70.0;fromages frais non affinés;23;6.32
8;5;520;PL;364;70.0;lait en bouteille ou en brique;3;0.82
8;5;520;PL;364;70.0;yaourts et assimilés;141;38.74
8;5;520;PS;307;59.04;beignets, crêpes et gaufres;12;3.91
8;5;520;PS;307;59.04;biscuits salés pour apéritif;10;3.26
8;5;520;PS;307;59.04;biscuits sucrés;9;2.93
8;5;520;PS;307;59.04;chocolat en tablettes;30;9.77
8;5;520;PS;307;59.04;compotes;26;8.47
8;5;520;PS;307;59.04;crème dessert et lait gélifié;19;6.19
8;5;520;PS;307;59.04;entremets;25;8.14
8;5;520;PS;307;59.04;fruits;152;49.51
8;5;520;PS;307;59.04;fruits au sirop;8;2.61
8;5;520;PS;307;59.04;glaces;18;5.86
8;5;520;PS;307;59.04;gâteaux;18;5.86
8;5;520;PS;307;59.04;pâte chocolatée à tartiner;9;2.93
8;5;520;PS;307;59.04;pâtisseries et tartes;20;6.51
8;5;520;PS;307;59.04;sorbets;1;0.33
8;5;520;PS;307;59.04;viennoiserie;5;1.63
8;5;520;S;92;17.69;confiserie;2;2.17
8;5;520;S;92;17.69;confiture et miel;26;28.26
8;5;520;S;92;17.69;sucre et assimilés;67;72.83
