alpha;beta;omega;seuil_acc;user;id_user;nojour;tyrep;avecqui;repas;substitution;reponse;omega;epsilon
1.005;1.01;0.05;0.8;<__main__.VirtualUser object at 0x000001D0838D9358>;1;1;dejeuner;accompagne;['eau de source', 'plats garnis à base de viande'];('plats garnis à base de viande', 'garnitures composées');False;0.1;0.998756734355574
1.005;1.01;0.05;0.8;<__main__.VirtualUser object at 0x000001D0838D9358>;1;1;gouter;accompagne;['viennoiserie'];('viennoiserie', 'fruits');True;0.1;0.9983423124740987
1.005;1.01;0.05;0.8;<__main__.VirtualUser object at 0x000001D0838D9358>;1;1;diner;seul;['champignons', 'yaourts et assimilés'];('yaourts et assimilés', 'lait en bouteille ou en brique');False;0.1;0.9979278905926233
1.005;1.01;0.05;0.8;<__main__.VirtualUser object at 0x000001D0838D9358>;1;2;petit-dejeuner;seul;['lait en bouteille ou en brique', 'gâteaux', 'sucre et assimilés'];('sucre et assimilés', 'confiture et miel');True;0.1;0.997513468711148
1.005;1.01;0.05;0.8;<__main__.VirtualUser object at 0x000001D0838D9358>;1;2;dejeuner;accompagne;['pain', 'biscuits salés pour apéritif'];('biscuits salés pour apéritif', 'fruits');True;0.1;0.9970990468296727
1.005;1.01;0.05;0.8;<__main__.VirtualUser object at 0x000001D0838D9358>;1;2;gouter;accompagne;['eau du robinet', 'eau minérale gazeuse'];('eau du robinet', 'eau de source');False;0.1;0.9966846249481973
1.005;1.01;0.05;0.8;<__main__.VirtualUser object at 0x000001D0838D9358>;1;2;diner;accompagne;['autre eau', 'jus de fruits (purs et à base  de concentré)', 'vin', 'légumes fruits', 'légumes tiges', 'boeuf en pièces ou haché', 'oeufs et dérivés', 'volailles et lapins', 'crème fraîche', 'yaourts et assimilés', 'beignets, crêpes et gaufres', 'gâteaux'];('gâteaux', 'fruits');True;0.1;0.9962702030667219
1.005;1.01;0.1;0.5;<__main__.VirtualUser object at 0x000001D08461AB38>;1;1;petit-dejeuner;accompagne;['cacao, poudres et boissons cacaotées', 'beurre', 'margarine', 'lait en bouteille ou en brique', 'yaourts et assimilés', 'confiture et miel'];('beurre', 'margarine');False;0.1;0.9991518235793045
1.005;1.01;0.1;0.5;<__main__.VirtualUser object at 0x000001D08461AB38>;1;1;dejeuner;seul;['bière', 'légumes feuilles', 'jambons et charcuteries en pièces', 'fromages affinés', 'fruits'];('fromages affinés', 'yaourts et assimilés');False;0.1;0.9987277353689568
1.005;1.01;0.1;0.5;<__main__.VirtualUser object at 0x000001D08461AB38>;1;1;gouter;accompagne;['eau de source', 'eau minérale plate'];('eau de source', 'eau minérale plate');True;0.1;0.998303647158609
1.005;1.01;0.1;0.5;<__main__.VirtualUser object at 0x000001D08461AB38>;1;1;diner;accompagne;['vin', 'pain', 'légumes secs', 'crème fraîche', 'compotes', 'fruits'];('crème fraîche', 'yaourts et assimilés');True;0.1;0.9978795589482612
1.005;1.01;0.1;0.5;<__main__.VirtualUser object at 0x000001D08461AB38>;1;2;petit-dejeuner;accompagne;['pain', 'lait en bouteille ou en brique', 'autres céréales pour petit déjeuner', 'sucre et assimilés'];('sucre et assimilés', 'confiture et miel');False;0.09000000000000001;0.9974554707379135
1.005;1.01;0.1;0.5;<__main__.VirtualUser object at 0x000001D08461AB38>;1;2;dejeuner;seul;['eau minérale gazeuse', 'pain', 'pommes de terre et apparentés', 'champignons', 'jambons et charcuteries en pièces'];('jambons et charcuteries en pièces', 'poissons de mer');False;0.08000000000000002;0.9970313825275657
1.005;1.01;0.1;0.5;<__main__.VirtualUser object at 0x000001D08461AB38>;1;2;gouter;accompagne;['café', 'eau du robinet'];('café', 'thé et infusions');False;0.07000000000000002;0.996607294317218
1.005;1.01;0.1;0.5;<__main__.VirtualUser object at 0x000001D08461AB38>;1;2;diner;seul;['pain'];('pain', 'pâtes alimentaires');False;0.06000000000000002;0.9961832061068703
1.005;1.01;0.1;0.75;<__main__.VirtualUser object at 0x000001D084799C88>;1;1;petit-dejeuner;seul;['café', 'beurre', 'lait en bouteille ou en brique', 'confiture et miel', 'sucre et assimilés'];('sucre et assimilés', 'confiture et miel');True;0.1;0.9989035087719298
1.005;1.01;0.1;0.75;<__main__.VirtualUser object at 0x000001D084799C88>;1;1;dejeuner;accompagne;['eau du robinet', 'pommes de terre et apparentés', 'pâtes alimentaires', 'boeuf en pièces ou haché', 'oeufs et dérivés', 'crème fraîche', 'fromages affinés', 'yaourts et assimilés', 'fruits'];('fromages affinés', 'yaourts et assimilés');False;0.1;0.9983552631578947
1.005;1.01;0.1;0.75;<__main__.VirtualUser object at 0x000001D084799C88>;1;1;gouter;accompagne;['cocktails et mélanges', 'sucre et assimilés'];('sucre et assimilés', 'confiture et miel');False;0.1;0.9978070175438597
1.005;1.01;0.1;0.75;<__main__.VirtualUser object at 0x000001D084799C88>;1;1;diner;accompagne;['bière', 'eau du robinet', 'pain', 'beurre', 'quiches et tartes salées', 'fromages affinés', 'yaourts et assimilés', 'confiserie', 'confiture et miel', 'sucre et assimilés'];('beurre', 'huile');False;0.1;0.9972587719298246
1.005;1.01;0.1;0.75;<__main__.VirtualUser object at 0x000001D084799C88>;1;2;petit-dejeuner;seul;['café', 'chicorée et poudre maltée', 'jus de fruits (purs et à base  de concentré)', 'pain', 'céréales aux fruits frais ou secs', 'viennoiserie'];('viennoiserie', 'fruits');True;0.09000000000000001;0.9967105263157895
1.005;1.01;0.1;0.75;<__main__.VirtualUser object at 0x000001D084799C88>;1;2;dejeuner;seul;['café', 'eau du robinet', 'pain', 'pommes de terre et apparentés', 'choux', 'haricots verts et petits pois (légumes potagers)', 'mélanges de légumes, légumes préparés et autres légumes', 'beurre', 'huile', 'boeuf en pièces ou haché', 'légumes secs préparés', 'oeufs et dérivés', 'porc', 'fromages affinés'];('beurre', 'huile');True;0.08000000000000002;0.9961622807017544
1.005;1.01;0.1;0.75;<__main__.VirtualUser object at 0x000001D084799C88>;1;2;gouter;accompagne;['gâteaux'];('gâteaux', 'fruits');True;0.07000000000000002;0.9956140350877193
1.005;1.01;0.1;0.75;<__main__.VirtualUser object at 0x000001D084799C88>;1;2;diner;seul;['eau du robinet', 'pain', 'pommes de terre et apparentés', 'légumes racines, tubercules ou bulbes', 'beurre', 'huile', 'margarine', 'fruits', 'viennoiserie'];('beurre', 'huile');True;0.06000000000000002;0.9950657894736842
1.005;1.01;0.1;0.8;<__main__.VirtualUser object at 0x000001D084600400>;1;1;petit-dejeuner;seul;['café', 'pain', 'margarine', 'yaourts et assimilés', 'biscuits sucrés', 'fruits'];('biscuits sucrés', 'viennoiserie');False;0.1;0.99907019990702
1.005;1.01;0.1;0.8;<__main__.VirtualUser object at 0x000001D084600400>;1;1;dejeuner;seul;['vin', 'pain', 'légumes feuilles', 'légumes fruits', 'margarine', 'fromages affinés', 'fruits', 'fruits au sirop'];('margarine', 'huile');True;0.1;0.99860529986053
1.005;1.01;0.1;0.8;<__main__.VirtualUser object at 0x000001D084600400>;1;1;gouter;accompagne;['autre eau', 'eau du robinet'];('eau du robinet', 'eau minérale plate');False;0.1;0.99814039981404
1.005;1.01;0.1;0.8;<__main__.VirtualUser object at 0x000001D084600400>;1;1;diner;seul;['poissons de mer', 'lait en bouteille ou en brique', 'glaces', 'confiserie', 'sucre et assimilés'];('confiserie', 'confiture et miel');True;0.1;0.99767549976755
1.005;1.01;0.1;0.8;<__main__.VirtualUser object at 0x000001D084600400>;1;2;petit-dejeuner;seul;['café', 'chicorée et poudre maltée', 'biscottes et panification sèche', 'pain', 'beurre', 'lait en bouteille ou en brique', 'céréales sucrées, glacées ou au miel', 'fruits', 'viennoiserie'];('beurre', 'margarine');False;0.1;0.99721059972106
1.005;1.01;0.1;0.8;<__main__.VirtualUser object at 0x000001D084600400>;1;2;dejeuner;seul;['pain', 'pommes de terre et apparentés', 'mélanges de légumes, légumes préparés et autres légumes', 'poissons de mer', 'porc', 'volailles et lapins', 'fromage blanc et petits suisses', 'fromages affinés', 'yaourts et assimilés', 'fruits'];('fromages affinés', 'yaourts et assimilés');False;0.1;0.9967456996745699
1.005;1.01;0.1;0.8;<__main__.VirtualUser object at 0x000001D084600400>;1;2;gouter;seul;['eau du robinet', 'sodas et colas'];('sodas et colas', 'eau du robinet');True;0.1;0.9962807996280799
1.005;1.01;0.1;0.8;<__main__.VirtualUser object at 0x000001D084600400>;1;2;diner;accompagne;['eau minérale plate', 'sel et épices', 'pain', 'autres poissons ou poissons sans précision', 'oeufs et dérivés', 'volailles et lapins'];('sel et épices', 'herbes aromatiques');False;0.1;0.99581589958159
1.005;1.01;0.15;0.5;<__main__.VirtualUser object at 0x000001D084600B38>;1;1;petit-dejeuner;seul;['confiture et miel', 'sucre et assimilés'];('sucre et assimilés', 'confiture et miel');True;0.1;0.9991711562370493
1.005;1.01;0.15;0.5;<__main__.VirtualUser object at 0x000001D084600B38>;1;1;dejeuner;seul;['vin', 'beurre', 'margarine', 'fromages affinés', 'fromages fondus', 'lait en bouteille ou en brique', 'yaourts et assimilés'];('beurre', 'huile');False;0.1;0.998756734355574
1.005;1.01;0.15;0.5;<__main__.VirtualUser object at 0x000001D084600B38>;1;1;gouter;accompagne;['eau du robinet'];('eau du robinet', 'eau de source');True;0.1;0.9983423124740987
1.005;1.01;0.15;0.5;<__main__.VirtualUser object at 0x000001D084600B38>;1;1;diner;seul;['vin', 'pain', 'mélanges de légumes, légumes préparés et autres légumes', 'crème dessert et lait gélifié'];('crème dessert et lait gélifié', 'fruits');True;0.1;0.9979278905926233
1.005;1.01;0.15;0.5;<__main__.VirtualUser object at 0x000001D084600B38>;1;2;petit-dejeuner;accompagne;['café', 'lait en bouteille ou en brique'];('café', 'thé et infusions');False;0.09000000000000001;0.997513468711148
1.005;1.01;0.15;0.5;<__main__.VirtualUser object at 0x000001D084600B38>;1;2;dejeuner;accompagne;"['autre eau', 'sodas et colas', ""condiments d'accompagnement"", 'sauces', 'pain', 'sucre et assimilés']";"(""condiments d'accompagnement"", 'sauces')";True;0.1;0.9970990468296727
1.005;1.01;0.15;0.5;<__main__.VirtualUser object at 0x000001D084600B38>;1;2;gouter;seul;['autres boissons fraîches', 'eau du robinet', 'sodas et colas', 'sucre et assimilés'];('sucre et assimilés', 'confiture et miel');False;0.09000000000000001;0.9966846249481973
1.005;1.01;0.15;0.5;<__main__.VirtualUser object at 0x000001D084600B38>;1;2;diner;accompagne;['café', 'eau de source', 'saucisses, saucissons, andouilles et boudins', 'pizzas', 'potages et soupes', 'crème dessert et lait gélifié', 'fruits'];('saucisses, saucissons, andouilles et boudins', 'volailles et lapins');False;0.08000000000000002;0.9962702030667219
1.005;1.01;0.15;0.75;<__main__.VirtualUser object at 0x000001D0838D0D68>;1;1;petit-dejeuner;seul;['beurre', 'sucre et assimilés'];('sucre et assimilés', 'confiture et miel');False;0.1;0.9991869918699187
1.005;1.01;0.15;0.75;<__main__.VirtualUser object at 0x000001D0838D0D68>;1;1;dejeuner;seul;['café', 'pain', 'pommes de terre et apparentés', 'pâtes alimentaires', 'haricots verts et petits pois (légumes potagers)', 'légumes fruits', 'beurre', 'huile', 'fromages affinés', 'yaourts et assimilés', 'biscuits salés pour apéritif', 'fruits'];('beurre', 'huile');True;0.1;0.998780487804878
1.005;1.01;0.15;0.75;<__main__.VirtualUser object at 0x000001D0838D0D68>;1;1;gouter;seul;['eau du robinet', 'eau minérale plate', 'jus de fruits (purs et à base  de concentré)', 'vin'];('jus de fruits (purs et à base  de concentré)', 'eau du robinet');True;0.1;0.9983739837398374
1.005;1.01;0.15;0.75;<__main__.VirtualUser object at 0x000001D0838D0D68>;1;1;diner;seul;['eau de source', 'eau du robinet', 'eau minérale plate', 'pain', 'oléagineux et graines', 'crème fraîche'];('crème fraîche', 'yaourts et assimilés');True;0.1;0.9979674796747967
1.005;1.01;0.15;0.75;<__main__.VirtualUser object at 0x000001D0838D0D68>;1;2;petit-dejeuner;seul;['café', 'eau du robinet', 'jus de fruits (purs et à base  de concentré)', 'confiture et miel', 'sucre et assimilés'];('sucre et assimilés', 'confiture et miel');True;0.11;0.9975609756097561
1.005;1.01;0.15;0.75;<__main__.VirtualUser object at 0x000001D0838D0D68>;1;2;dejeuner;accompagne;['café', 'jus de fruits (purs et à base  de concentré)', 'légumes racines, tubercules ou bulbes', 'mélanges de légumes, légumes préparés et autres légumes', 'fruits', 'sucre et assimilés'];('sucre et assimilés', 'confiture et miel');False;0.11;0.9971544715447155
1.005;1.01;0.15;0.75;<__main__.VirtualUser object at 0x000001D0838D0D68>;1;2;gouter;seul;['café'];('café', 'thé et infusions');False;0.11;0.9967479674796748
1.005;1.01;0.15;0.75;<__main__.VirtualUser object at 0x000001D0838D0D68>;1;2;diner;seul;['pommes de terre et apparentés', 'jambons et charcuteries en pièces', 'oeufs et dérivés', 'poissons de mer', 'saucisses, saucissons, andouilles et boudins', 'potages et soupes'];('saucisses, saucissons, andouilles et boudins', 'volailles et lapins');True;0.12;0.9963414634146341
1.005;1.01;0.15;0.8;<__main__.VirtualUser object at 0x000001D0838D9438>;1;1;petit-dejeuner;accompagne;['cacao, poudres et boissons cacaotées', 'café', 'pain', 'lait en bouteille ou en brique'];('café', 'cacao, poudres et boissons cacaotées');False;0.1;0.9991711562370493
1.005;1.01;0.15;0.8;<__main__.VirtualUser object at 0x000001D0838D9438>;1;1;dejeuner;accompagne;['autres boissons fraîches', 'eau du robinet', 'eau minérale plate', 'vin', 'mélanges de légumes, légumes préparés et autres légumes', 'veau'];('veau', 'légumes secs');False;0.1;0.998756734355574
1.005;1.01;0.15;0.8;<__main__.VirtualUser object at 0x000001D0838D9438>;1;1;gouter;accompagne;['thé et infusions', 'eau du robinet', 'eau minérale plate', 'pain', 'viennoiserie', 'sucre et assimilés'];('sucre et assimilés', 'confiture et miel');False;0.1;0.9983423124740987
1.005;1.01;0.15;0.8;<__main__.VirtualUser object at 0x000001D0838D9438>;1;1;diner;accompagne;['café', 'pain', 'beurre', 'margarine', 'sucre et assimilés'];('beurre', 'huile');False;0.1;0.9979278905926233
1.005;1.01;0.15;0.8;<__main__.VirtualUser object at 0x000001D0838D9438>;1;2;petit-dejeuner;accompagne;['café', 'beurre', 'lait en bouteille ou en brique', 'sucre et assimilés'];('sucre et assimilés', 'confiture et miel');False;0.09000000000000001;0.997513468711148
1.005;1.01;0.15;0.8;<__main__.VirtualUser object at 0x000001D0838D9438>;1;2;dejeuner;accompagne;['café', 'thé et infusions', 'autre eau', 'eau du robinet', 'sauces', 'pain', 'huile', 'boeuf en pièces ou haché', 'jambons et charcuteries en pièces', 'saucisses, saucissons, andouilles et boudins', 'garnitures composées', 'plats sans garniture', 'fromages affinés', 'fromages frais non affinés'];('fromages affinés', 'yaourts et assimilés');False;0.08000000000000002;0.9970990468296727
1.005;1.01;0.15;0.8;<__main__.VirtualUser object at 0x000001D0838D9438>;1;2;gouter;seul;['jus de fruits (purs et à base  de concentré)', 'sodas et colas', 'biscuits sucrés', 'chocolat en tablettes', 'glaces'];('chocolat en tablettes', 'fruits');True;0.08000000000000002;0.9966846249481973
1.005;1.01;0.15;0.8;<__main__.VirtualUser object at 0x000001D0838D9438>;1;2;diner;accompagne;['pommes de terre et apparentés', 'légumes tiges', 'plats garnis à base de viande', 'plats à base de pâtes ou de pommes de terre'];('plats à base de pâtes ou de pommes de terre', 'potages et soupes');True;0.08000000000000002;0.9962702030667219
1.005;1.01;0.2;0.5;<__main__.VirtualUser object at 0x000001D085DB6400>;1;1;petit-dejeuner;accompagne;['café', 'thé et infusions', 'pain', 'lait en bouteille ou en brique', 'viennoiserie'];('viennoiserie', 'compotes');False;0.1;0.9987661937075879
1.005;1.01;0.2;0.5;<__main__.VirtualUser object at 0x000001D085DB6400>;1;1;dejeuner;accompagne;"['eau de source', 'eau du robinet', ""condiments d'assaisonnement"", 'sauces', 'pain', 'porc', 'fruits', 'pâtisseries et tartes', 'viennoiserie']";"(""condiments d'assaisonnement"", 'herbes aromatiques')";False;0.1;0.9981492905613819
1.005;1.01;0.2;0.5;<__main__.VirtualUser object at 0x000001D085DB6400>;1;1;gouter;accompagne;['eau du robinet', 'gâteaux', 'pâte chocolatée à tartiner'];('pâte chocolatée à tartiner', 'fruits');True;0.1;0.9975323874151758
1.005;1.01;0.2;0.5;<__main__.VirtualUser object at 0x000001D085DB6400>;1;1;diner;seul;"['autre eau', 'eau de source', 'eau minérale gazeuse', ""condiments d'assaisonnement"", 'sauces', 'haricots verts et petits pois (légumes potagers)', 'jambons et charcuteries en pièces', 'saucisses, saucissons, andouilles et boudins', 'potages et soupes', 'fruits']";"(""condiments d'assaisonnement"", 'herbes aromatiques')";False;0.1;0.9969154842689698
1.005;1.01;0.2;0.5;<__main__.VirtualUser object at 0x000001D085DB6400>;1;2;petit-dejeuner;accompagne;['aliments destinés à une alimentation particulière', 'café', 'fruits', 'pâte chocolatée à tartiner', 'viennoiserie'];('pâte chocolatée à tartiner', 'fruits');True;0.09000000000000001;0.9962985811227637
1.005;1.01;0.2;0.5;<__main__.VirtualUser object at 0x000001D085DB6400>;1;2;dejeuner;accompagne;['eau du robinet', 'eau minérale gazeuse', 'légumes racines, tubercules ou bulbes', 'beurre', 'huile', 'fruits'];('beurre', 'huile');True;0.08000000000000002;0.9956816779765577
1.005;1.01;0.2;0.5;<__main__.VirtualUser object at 0x000001D085DB6400>;1;2;gouter;accompagne;['eau minérale plate'];('eau minérale plate', 'eau du robinet');False;0.07000000000000002;0.9950647748303516
1.005;1.01;0.2;0.5;<__main__.VirtualUser object at 0x000001D085DB6400>;1;2;diner;accompagne;['sauces', 'pain', 'choux', 'légumes fruits', 'mélanges de légumes, légumes préparés et autres légumes', 'fromages affinés', 'yaourts et assimilés', 'compotes', 'fruits'];('fromages affinés', 'yaourts et assimilés');True;0.06000000000000002;0.9944478716841456
1.005;1.01;0.2;0.75;<__main__.VirtualUser object at 0x000001D08093BC88>;1;1;petit-dejeuner;seul;['café', 'lait en bouteille ou en brique', 'confiture et miel', 'sucre et assimilés'];('sucre et assimilés', 'confiture et miel');True;0.1;0.9991869918699187
1.005;1.01;0.2;0.75;<__main__.VirtualUser object at 0x000001D08093BC88>;1;1;dejeuner;accompagne;"[""condiments d'assaisonnement"", 'pain', 'pommes de terre et apparentés', 'oeufs et dérivés', 'poissons de mer', 'volailles et lapins', 'chocolat en tablettes', 'fruits']";"(""condiments d'assaisonnement"", 'herbes aromatiques')";False;0.1;0.998780487804878
1.005;1.01;0.2;0.75;<__main__.VirtualUser object at 0x000001D08093BC88>;1;1;gouter;accompagne;['cacao, poudres et boissons cacaotées', 'café', 'thé et infusions', 'biscuits sucrés'];('biscuits sucrés', 'fruits');False;0.1;0.9983739837398374
1.005;1.01;0.2;0.75;<__main__.VirtualUser object at 0x000001D08093BC88>;1;1;diner;seul;['sauces', 'huile', 'saucisses, saucissons, andouilles et boudins', 'plats garnis à base de viande', 'fromages affinés', 'fruits'];('fromages affinés', 'yaourts et assimilés');True;0.1;0.9979674796747967
1.005;1.01;0.2;0.75;<__main__.VirtualUser object at 0x000001D08093BC88>;1;2;petit-dejeuner;accompagne;['aliments destinés à une alimentation particulière', 'café', 'eau du robinet', 'biscottes et panification sèche', 'lait en bouteille ou en brique'];('café', 'thé et infusions');False;0.09000000000000001;0.9975609756097561
1.005;1.01;0.2;0.75;<__main__.VirtualUser object at 0x000001D08093BC88>;1;2;dejeuner;seul;['café', 'eau du robinet', 'eau minérale plate', 'herbes aromatiques', 'sauces', 'pommes de terre et apparentés', 'pâtes alimentaires', 'légumes feuilles', 'légumes fruits', 'beurre', 'huile', 'margarine', 'autres poissons ou poissons sans précision', 'boeuf en pièces ou haché', 'porc', 'volailles et lapins', 'gâteaux'];('beurre', 'huile');False;0.08000000000000002;0.9971544715447155
1.005;1.01;0.2;0.75;<__main__.VirtualUser object at 0x000001D08093BC88>;1;2;gouter;accompagne;['eau du robinet', 'eau minérale plate'];('eau minérale plate', 'eau de source');True;0.08000000000000002;0.9967479674796748
1.005;1.01;0.2;0.75;<__main__.VirtualUser object at 0x000001D08093BC88>;1;2;diner;seul;['vin', 'pommes de terre et apparentés', 'légumes feuilles', 'légumes racines, tubercules ou bulbes', 'beignets, crêpes et bouchées à la reine', 'fromages affinés', 'crème dessert et lait gélifié', 'fruits', 'confiture et miel'];('fromages affinés', 'yaourts et assimilés');False;0.07000000000000002;0.9963414634146341
1.005;1.01;0.2;0.8;<__main__.VirtualUser object at 0x000001D084BECC50>;1;1;petit-dejeuner;seul;['pain', 'sucre et assimilés'];('sucre et assimilés', 'confiture et miel');False;0.1;0.9989035087719298
1.005;1.01;0.2;0.8;<__main__.VirtualUser object at 0x000001D084BECC50>;1;1;dejeuner;seul;['café', 'cocktails et mélanges', 'herbes aromatiques', 'sauces', 'pain', 'pommes de terre et apparentés', 'riz', 'beurre', 'margarine'];('beurre', 'huile');True;0.1;0.9983552631578947
1.005;1.01;0.2;0.8;<__main__.VirtualUser object at 0x000001D084BECC50>;1;1;gouter;seul;['bière', 'pain'];();False;0.1;0.9983552631578947
1.005;1.01;0.2;0.8;<__main__.VirtualUser object at 0x000001D084BECC50>;1;1;diner;accompagne;['eau de source', 'eau du robinet', 'pain', 'pâtes alimentaires'];('pain', 'pâtes alimentaires');False;0.1;0.9978070175438597
1.005;1.01;0.2;0.8;<__main__.VirtualUser object at 0x000001D084BECC50>;1;2;petit-dejeuner;accompagne;['autre eau', 'lait en bouteille ou en brique'];();False;0.1;0.9978070175438597
1.005;1.01;0.2;0.8;<__main__.VirtualUser object at 0x000001D084BECC50>;1;2;dejeuner;accompagne;['pommes de terre et apparentés', 'agneau', 'boeuf en pièces ou haché', 'fromages affinés', 'fruits'];('fromages affinés', 'yaourts et assimilés');False;0.1;0.9972587719298246
1.005;1.01;0.2;0.8;<__main__.VirtualUser object at 0x000001D084BECC50>;1;2;gouter;seul;['café'];('café', 'thé et infusions');False;0.1;0.9967105263157895
1.005;1.01;0.2;0.8;<__main__.VirtualUser object at 0x000001D084BECC50>;1;2;diner;seul;['eau de source', 'pain', 'légumes feuilles', 'légumes racines, tubercules ou bulbes', 'beurre', 'huile', 'volailles et lapins', 'fromages affinés'];('beurre', 'huile');False;0.1;0.9961622807017544
